"metabolites","sample","scaled_abundance","abundance","io","qc","corrected_abundance"
"13-HODE","Sample_011867",0.678788787898532,25666.7735056915,29,FALSE,26552.6049773052
"13-HODE","Sample_011872",0.447860525782909,17309.9095477968,30,FALSE,17566.3268174832
"13-HODE","Sample_011832",1.55140980127894,62485.4508961537,31,FALSE,62226.1424011756
"13-HODE","Sample_011837",0.462679163459758,18904.3391398127,32,FALSE,18480.5526834174
"13-HODE","Sample_011842",0.595782601780192,24957.3879104148,33,FALSE,23958.423059232
"13-HODE","Sample_011892",0.54004083846332,23231.2944958493,34,FALSE,21906.807709994
"13-HODE","Sample_011897",2.60671376052308,115944.426712408,35,FALSE,107433.109444243
"13-HODE","Sample_011902",0.451586812878424,20678.1916667564,36,FALSE,18832.7922140247
"13-HODE","QC_S_4",1.69800397540701,76880.211530211,37,TRUE,68842.6335033668
"13-HODE","Sample_011823",1.37422068135722,60484.1825982428,39,FALSE,56938.1466015242
"13-HODE","Sample_011863",0.492426482954325,21106.7234064447,40,FALSE,20392.1488144812
"13-HODE","Sample_011868",0.932882536689404,38868.7894422428,41,FALSE,38567.7846407051
"13-HODE","Sample_011873",1.56885042906277,62608.9221843754,42,FALSE,63849.6825104993
"13-HODE","Sample_011833",1.8604511846808,72633.0330519567,43,FALSE,76188.7313096838
"13-HODE","Sample_011838",0.743199854174552,28069.8399434773,44,FALSE,30309.9480412826
"13-HODE","Sample_011843",0.873587567507709,31847.0224340898,45,FALSE,35430.6081549848
"13-HODE","Sample_011893",2.15187415740177,76513.5277388338,46,FALSE,87783.2129293427
"13-HODE","Sample_011898",0.868893138734611,29532.64333395,47,FALSE,34975.4516396479
"13-HODE","Sample_011903",1.99999801109811,66415.0586412406,48,FALSE,81276.9608334074
"13-HODE","QC_S_5",1.69800397540701,54379.3379774269,49,TRUE,68842.6335033668
"13-HODE","Sample_011824",2.29637725569562,74150.5639295948,51,FALSE,91966.254682795
"13-HODE","Sample_011864",1.44191742147814,46671.4016121911,52,FALSE,57303.0507929066
"13-HODE","Sample_011869",1.13133547453202,36803.0609625629,53,FALSE,44737.0739496451
"13-HODE","Sample_011874",2.16198762183305,71751.2556535124,54,FALSE,86360.0489667187
"13-HODE","Sample_011834",1.15412910487583,38407.9520395917,55,FALSE,45776.9051166756
"13-HODE","Sample_011839",0.638336189431235,21201.9952711359,56,FALSE,25025.6436929756
"13-HODE","Sample_011844",2.7616188744127,95827.9707778159,57,FALSE,112027.491384282
"13-HODE","Sample_011894",0.694934800584062,23409.9759588774,58,FALSE,27107.9614263261
"13-HODE","Sample_011899",1.05113650436971,35747.4525304638,59,FALSE,41005.6393206735
"13-HODE","Sample_011904",0.642779476941403,21855.8760776897,60,FALSE,24837.484162506
"13-HODE","QC_S_6",1.69800397540701,61141.995722929,61,TRUE,68842.6335033668
"1-Methylimidazole-4-acetic acid","QC_S_1",13.363965507027,36223.8766430519,1,TRUE,161677.516807038
"1-Methylimidazole-4-acetic acid","Sample_011820",13.9259360889214,79413.8824169959,3,FALSE,204347.527616569
"1-Methylimidazole-4-acetic acid","Sample_011860",6.32349980321725,44334.4560351534,4,FALSE,94146.8559558829
"1-Methylimidazole-4-acetic acid","Sample_011865",21.2186629183056,154273.546277543,5,FALSE,278878.235820649
"1-Methylimidazole-4-acetic acid","Sample_011870",14.264564037622,124153.682413223,6,FALSE,195370.246544173
"1-Methylimidazole-4-acetic acid","Sample_011830",17.2792135051238,166327.748134368,7,FALSE,231730.179142436
"1-Methylimidazole-4-acetic acid","Sample_011835",20.5041320997185,208371.931453021,8,FALSE,260448.479451848
"1-Methylimidazole-4-acetic acid","Sample_011840",8.83139044248036,100696.10908974,9,FALSE,114124.417216809
"1-Methylimidazole-4-acetic acid","Sample_011890",25.6448072924099,310924.542574203,10,FALSE,322327.858622026
"1-Methylimidazole-4-acetic acid","Sample_011895",14.4588693409097,189313.683823418,11,FALSE,180831.293940428
"1-Methylimidazole-4-acetic acid","Sample_011900",15.9865723877013,222310.361267705,12,FALSE,196875.344193609
"1-Methylimidazole-4-acetic acid","QC_S_2",13.363965507027,195868.959896308,13,TRUE,161677.516807038
"1-Methylimidazole-4-acetic acid","Sample_011821",8.12504641419828,111997.297258403,15,FALSE,99105.2850200511
"1-Methylimidazole-4-acetic acid","Sample_011861",4.81154879303328,62302.0099182313,16,FALSE,57190.0031055736
"1-Methylimidazole-4-acetic acid","Sample_011866",24.1792082105353,298350.094389765,17,FALSE,284498.234457172
"1-Methylimidazole-4-acetic acid","Sample_011871",20.4350114282824,242770.705981107,18,FALSE,240846.079687381
"1-Methylimidazole-4-acetic acid","Sample_011831",16.4579521355795,188890.943914934,19,FALSE,195277.802824256
"1-Methylimidazole-4-acetic acid","Sample_011836",14.5900934985698,158910.990406635,20,FALSE,171499.788447531
"1-Methylimidazole-4-acetic acid","Sample_011841",22.6801146826503,233911.108947694,21,FALSE,264038.359325243
"1-Methylimidazole-4-acetic acid","Sample_011891",20.408573829409,210101.82905125,22,FALSE,248582.213054989
"1-Methylimidazole-4-acetic acid","Sample_011896",15.3405150356223,144365.227420905,23,FALSE,179446.48815284
"1-Methylimidazole-4-acetic acid","Sample_011901",14.2827720510834,130945.428076741,24,FALSE,171438.227419899
"1-Methylimidazole-4-acetic acid","QC_S_3",13.363965507027,116910.253284296,25,TRUE,161677.516807038
"1-Methylimidazole-4-acetic acid","Sample_011822",10.265557785452,98889.5948247292,27,FALSE,120929.462010159
"1-Methylimidazole-4-acetic acid","Sample_011862",12.2005102460445,122684.032695613,28,FALSE,141820.545659104
"1-Methylimidazole-4-acetic acid","Sample_011867",16.9680985208149,180708.701326193,29,FALSE,198062.001289487
"1-Methylimidazole-4-acetic acid","Sample_011872",16.2340667576843,182346.81732477,30,FALSE,190003.24221671
"1-Methylimidazole-4-acetic acid","Sample_011832",19.7357978767546,237867.935977844,31,FALSE,236209.058090994
"1-Methylimidazole-4-acetic acid","Sample_011837",12.9248268115037,162418.994718343,32,FALSE,154047.713783208
"1-Methylimidazole-4-acetic acid","Sample_011842",19.0668090034249,252053.103327657,33,FALSE,228793.636109813
"1-Methylimidazole-4-acetic acid","Sample_011892",19.3687118012818,269377.561589868,34,FALSE,234449.19281373
"1-Methylimidazole-4-acetic acid","Sample_011897",21.4211067469483,315153.570289509,35,FALSE,263440.30351867
"1-Methylimidazole-4-acetic acid","Sample_011902",12.5595075906861,194369.860490106,36,FALSE,156293.741449608
"1-Methylimidazole-4-acetic acid","QC_S_4",13.363965507027,208715.677640827,37,TRUE,161677.516807038
"1-Methylimidazole-4-acetic acid","Sample_011823",6.39047152682273,98945.0905064406,39,FALSE,79008.7628916486
"1-Methylimidazole-4-acetic acid","Sample_011863",6.05383412859787,92240.1784330532,40,FALSE,74807.9268225877
"1-Methylimidazole-4-acetic acid","Sample_011868",7.9437422853383,118942.749086852,41,FALSE,97998.2652007757
"1-Methylimidazole-4-acetic acid","Sample_011873",12.2726327609821,178019.359151384,42,FALSE,149042.61149237
"1-Methylimidazole-4-acetic acid","Sample_011833",12.0438110001677,172946.760926311,43,FALSE,147174.275166652
"1-Methylimidazole-4-acetic acid","Sample_011838",9.09309096953402,127900.92494728,44,FALSE,110658.969982076
"1-Methylimidazole-4-acetic acid","Sample_011843",12.3479153824836,169837.565413334,45,FALSE,149438.093523438
"1-Methylimidazole-4-acetic acid","Sample_011893",16.8726389958994,229459.282240568,46,FALSE,205387.083651517
"1-Methylimidazole-4-acetic acid","Sample_011898",12.4643812388448,164371.336955005,47,FALSE,149714.270636999
"1-Methylimidazole-4-acetic acid","Sample_011903",17.2383452494865,225469.58894772,48,FALSE,209039.798448466
"1-Methylimidazole-4-acetic acid","QC_S_5",13.363965507027,171263.810142948,49,TRUE,161677.516807038
"1-Methylimidazole-4-acetic acid","Sample_011824",6.42942254313672,86919.5444831613,51,FALSE,76833.8762088341
"1-Methylimidazole-4-acetic acid","Sample_011864",10.2208067532221,141476.029450616,52,FALSE,121204.304471138
"1-Methylimidazole-4-acetic acid","Sample_011869",11.1925847452334,158911.021607733,53,FALSE,132069.359924842
"1-Methylimidazole-4-acetic acid","Sample_011874",13.5290788361323,199836.052288842,54,FALSE,161258.797043723
"1-Methylimidazole-4-acetic acid","Sample_011834",14.1507194827744,213574.096992162,55,FALSE,167481.201412143
"1-Methylimidazole-4-acetic acid","Sample_011839",11.2035440000534,171852.290005023,56,FALSE,131064.998164655
"1-Methylimidazole-4-acetic acid","Sample_011844",11.9783720568892,195335.691128686,57,FALSE,144995.384727242
"1-Methylimidazole-4-acetic acid","Sample_011894",9.59477119346888,154475.347480479,58,FALSE,111681.935640933
"1-Methylimidazole-4-acetic acid","Sample_011899",10.3110822744936,170339.444829406,59,FALSE,120028.459532731
"1-Methylimidazole-4-acetic acid","Sample_011904",13.6234411966285,228577.94779655,60,FALSE,157082.546928083
"1-Methylimidazole-4-acetic acid","QC_S_6",13.363965507027,241082.523234797,61,TRUE,161677.516807038
"5,10-Methylene-THF","QC_S_1",15.6953773816406,201801.300620031,1,TRUE,212511.650967752
"5,10-Methylene-THF","Sample_011820",4.41757549901658,68300.7446604904,3,FALSE,72548.0375507408
"5,10-Methylene-THF","Sample_011860",15.2456583639984,238126.694555529,4,FALSE,254033.618311259
"5,10-Methylene-THF","Sample_011865",17.2106651584057,236274.456764248,5,FALSE,253157.595891586
"5,10-Methylene-THF","Sample_011870",7.46681913763229,106355.196249872,6,FALSE,114454.336504144
"5,10-Methylene-THF","Sample_011830",9.30982580510262,129275.328155581,7,FALSE,139732.323339817
"5,10-Methylene-THF","Sample_011835",23.5691547388885,308619.810954025,8,FALSE,335058.886949332
"5,10-Methylene-THF","Sample_011840",12.2118993591105,161959.885516909,9,FALSE,176615.738775575
"5,10-Methylene-THF","Sample_011890",9.96608668668238,127986.644586674,10,FALSE,140190.880076077
"5,10-Methylene-THF","Sample_011895",11.9687258503646,152260.395944061,11,FALSE,167526.638678961
"5,10-Methylene-THF","Sample_011900",10.3274862579055,128789.318185984,12,FALSE,142340.109733822
"5,10-Methylene-THF","QC_S_2",15.6953773816406,191414.996928099,13,TRUE,212511.650967752
"5,10-Methylene-THF","Sample_011821",8.3100859156034,101146.061995419,15,FALSE,113441.8177344
"5,10-Methylene-THF","Sample_011861",26.5487415841494,313275.185229421,16,FALSE,353163.542749689
"5,10-Methylene-THF","Sample_011866",14.733575355719,171220.334991369,17,FALSE,194018.144938295
"5,10-Methylene-THF","Sample_011871",16.96294437826,196438.635218866,18,FALSE,223749.788431254
"5,10-Methylene-THF","Sample_011831",13.2009846732256,153103.091921461,19,FALSE,175299.271182781
"5,10-Methylene-THF","Sample_011836",12.0226380956899,137414.824258063,20,FALSE,158161.941145787
"5,10-Methylene-THF","Sample_011841",10.2172395333641,115053.398495427,21,FALSE,133122.680254065
"5,10-Methylene-THF","Sample_011891",16.8910967311107,197953.443219742,22,FALSE,230256.52226629
"5,10-Methylene-THF","Sample_011896",13.8350698121291,154887.26487761,23,FALSE,181122.780385566
"5,10-Methylene-THF","Sample_011901",16.3406632290707,186716.782010334,24,FALSE,219513.65491468
"5,10-Methylene-THF","QC_S_3",15.6953773816406,179792.374477028,25,TRUE,212511.650967752
"5,10-Methylene-THF","Sample_011822",8.44923093200942,105450.685839586,27,FALSE,111394.422856484
"5,10-Methylene-THF","Sample_011862",10.4360413531816,135352.180601161,28,FALSE,135766.820672063
"5,10-Methylene-THF","Sample_011867",7.6582076497127,104771.212003025,29,FALSE,100044.178504316
"5,10-Methylene-THF","Sample_011872",10.7110211199942,153987.95543281,30,FALSE,140301.158973611
"5,10-Methylene-THF","Sample_011832",12.4401813308885,191272.6468462,31,FALSE,166634.632701356
"5,10-Methylene-THF","Sample_011837",7.03164446814229,112382.568407897,32,FALSE,93795.9588769373
"5,10-Methylene-THF","Sample_011842",6.85814154302813,114985.991101966,33,FALSE,92102.0012709006
"5,10-Methylene-THF","Sample_011892",6.27087830209552,110332.724796883,34,FALSE,84951.89597481
"5,10-Methylene-THF","Sample_011897",10.2861383829651,190995.901615927,35,FALSE,141575.913989975
"5,10-Methylene-THF","Sample_011902",7.02525514142673,136918.335152207,36,FALSE,97842.5527431191
"5,10-Methylene-THF","QC_S_4",15.6953773816406,308073.386767298,37,TRUE,212511.650967752
"5,10-Methylene-THF","Sample_011823",7.82613755280574,149077.515522069,39,FALSE,108289.546021721
"5,10-Methylene-THF","Sample_011863",7.42213335690072,137560.796968251,40,FALSE,102646.12375778
"5,10-Methylene-THF","Sample_011868",4.29478611085861,77301.4543587333,41,FALSE,59296.8304827844
"5,10-Methylene-THF","Sample_011873",11.9885278975443,206468.938906758,42,FALSE,162942.835519462
"5,10-Methylene-THF","Sample_011833",6.37731767805751,107330.891983704,43,FALSE,87217.3172570225
"5,10-Methylene-THF","Sample_011838",8.71164043451187,141681.732043468,44,FALSE,118651.088890947
"5,10-Methylene-THF","Sample_011843",8.01978944809434,125742.874171103,45,FALSE,108624.387034917
"5,10-Methylene-THF","Sample_011893",8.84217943712131,135046.662634757,46,FALSE,120460.909083005
"5,10-Methylene-THF","Sample_011898",8.99367330260883,131124.791165881,47,FALSE,120899.994535756
"5,10-Methylene-THF","Sample_011903",9.65595885337498,137344.859541952,48,FALSE,131046.5248339
"5,10-Methylene-THF","QC_S_5",15.6953773816406,214966.435429522,49,TRUE,212511.650967752
"5,10-Methylene-THF","Sample_011824",7.24204008376924,95246.9833136918,51,FALSE,96858.6469214052
"5,10-Methylene-THF","Sample_011864",5.56790571997312,71624.9159075513,52,FALSE,73896.0863575929
"5,10-Methylene-THF","Sample_011869",4.48582719570122,56583.7347050252,53,FALSE,59239.4366544273
"5,10-Methylene-THF","Sample_011874",9.07639195990289,113943.416135901,54,FALSE,121077.969547393
"5,10-Methylene-THF","Sample_011834",8.69525951888771,106766.960153462,55,FALSE,115177.273324428
"5,10-Methylene-THF","Sample_011839",8.91706701184284,106577.534235467,56,FALSE,116748.156247804
"5,10-Methylene-THF","Sample_011844",14.7517206511586,179619.464722621,57,FALSE,199846.137325093
"5,10-Methylene-THF","Sample_011894",10.945439555383,126145.287740608,58,FALSE,142586.436550684
"5,10-Methylene-THF","Sample_011899",11.4932126186365,130357.450091299,59,FALSE,149733.204697244
"5,10-Methylene-THF","Sample_011904",11.5191485497006,127317.174542393,60,FALSE,148647.698804188
"5,10-Methylene-THF","QC_S_6",15.6953773816406,179021.411584536,61,TRUE,212511.650967752
"5-Formyl-THF","QC_S_1",1.13940029546579,47777.4292938433,1,TRUE,59649.7250285292
"5-Formyl-THF","Sample_011820",0.285913431371737,14904.4438076572,3,FALSE,18155.047170478
"5-Formyl-THF","Sample_011860",0.757246859250275,40539.3437377299,4,FALSE,48786.9453256369
"5-Formyl-THF","Sample_011865",1.05433909844165,50426.6035651439,5,FALSE,59964.5742856909
"5-Formyl-THF","Sample_011870",0.65964684310757,33267.8509824821,6,FALSE,39095.7225464875
"5-Formyl-THF","Sample_011830",0.444433468951172,22204.927469159,7,FALSE,25791.8929420223
"5-Formyl-THF","Sample_011835",1.3872653104948,66410.3937435116,8,FALSE,76253.1511855643
"5-Formyl-THF","Sample_011840",0.622786453564089,30678.89205598,9,FALSE,34826.2311875614
"5-Formyl-THF","Sample_011890",0.421046325491758,20402.263399395,10,FALSE,22900.5608527755
"5-Formyl-THF","Sample_011895",0.470055099598882,22918.3043343692,11,FALSE,25439.3411530122
"5-Formyl-THF","Sample_011900",0.889249309570955,43166.3089574354,12,FALSE,47388.977986897
"5-Formyl-THF","QC_S_2",1.13940029546579,54930.6441919729,13,TRUE,59649.7250285292
"5-Formyl-THF","Sample_011821",0.676830402690565,30177.6973673154,15,FALSE,35724.7054721318
"5-Formyl-THF","Sample_011861",0.738729303721043,30649.5173105142,16,FALSE,37996.0444237712
"5-Formyl-THF","Sample_011866",0.526131191192504,20588.9204609447,17,FALSE,26788.560915833
"5-Formyl-THF","Sample_011871",1.04849033204706,39062.7412027979,18,FALSE,53474.5281313134
"5-Formyl-THF","Sample_011831",0.594664956708371,21141.3576360011,19,FALSE,30532.8444760219
"5-Formyl-THF","Sample_011836",0.971509751927026,32334.8245431744,20,FALSE,49416.3326756016
"5-Formyl-THF","Sample_011841",0.73698842552861,22880.28211413,21,FALSE,37127.8910122097
"5-Formyl-THF","Sample_011891",1.03945170428776,31676.733282642,22,FALSE,54787.2551714514
"5-Formyl-THF","Sample_011896",1.52480550100263,41686.9405966573,23,FALSE,77184.0044605312
"5-Formyl-THF","Sample_011901",1.50534469216345,39252.6864523917,24,FALSE,78189.5929598348
"5-Formyl-THF","QC_S_3",1.13940029546579,27673.920915455,25,TRUE,59649.7250285292
"5-Formyl-THF","Sample_011822",0.295593455595852,12462.8995956132,27,FALSE,15068.2291957495
"5-Formyl-THF","Sample_011862",0.274056331416233,13904.991824343,28,FALSE,13785.3828504075
"5-Formyl-THF","Sample_011867",0.912847990964074,54881.2971514042,29,FALSE,46108.8492966176
"5-Formyl-THF","Sample_011872",0.375175229231971,26066.7685962,30,FALSE,19001.4032583074
"5-Formyl-THF","Sample_011832",0.545932097504853,43922.3059344761,31,FALSE,28274.7206018885
"5-Formyl-THF","Sample_011837",0.277943288871895,24871.4918755164,32,FALSE,14335.2262317358
"5-Formyl-THF","Sample_011842",0.25346103553976,25224.3294754751,33,FALSE,13161.1840711063
"5-Formyl-THF","Sample_011892",0.35356102826579,38856.7497804789,34,FALSE,18519.5413606109
"5-Formyl-THF","Sample_011897",0.318677263956165,38662.69497272,35,FALSE,16959.3509160469
"5-Formyl-THF","Sample_011902",0.0454888401709512,6029.16649260592,36,FALSE,2449.58025527699
"5-Formyl-THF","QC_S_4",1.13940029546579,157647.342449068,37,TRUE,59649.7250285292
"5-Formyl-THF","Sample_011823",0.251667054361085,30567.351825657,39,FALSE,13464.3861227677
"5-Formyl-THF","Sample_011863",0.394139860516043,43920.2713076572,40,FALSE,21075.8594832179
"5-Formyl-THF","Sample_011868",0.150557955980357,15251.6617789172,41,FALSE,8037.38525219388
"5-Formyl-THF","Sample_011873",0.283031094163394,25453.1947630865,42,FALSE,14873.8945119024
"5-Formyl-THF","Sample_011833",0.177275604715961,14295.1361735497,43,FALSE,9374.21227029684
"5-Formyl-THF","Sample_011838",0.314193402564457,22148.6349773137,44,FALSE,16545.8842990019
"5-Formyl-THF","Sample_011843",0.509876331911465,30769.0552460509,45,FALSE,26702.4038849113
"5-Formyl-THF","Sample_011893",0.609084955440899,30992.0430660569,46,FALSE,32083.8014645461
"5-Formyl-THF","Sample_011898",0.541827645632169,21956.8501289801,47,FALSE,28162.5171500978
"5-Formyl-THF","Sample_011903",0.93574865575325,29134.1672884347,48,FALSE,49103.273932259
"5-Formyl-THF","QC_S_5",1.13940029546579,24277.477986137,49,TRUE,59649.7250285292
"5-Formyl-THF","Sample_011824",2.3323103214388,56271.2947845633,51,FALSE,120610.451488911
"5-Formyl-THF","Sample_011864",1.04813510593547,26695.5666769903,52,FALSE,53785.8415409787
"5-Formyl-THF","Sample_011869",1.38276036739518,37145.8993375866,53,FALSE,70605.159597499
"5-Formyl-THF","Sample_011874",1.56947108187841,44999.8029532425,54,FALSE,80951.7683900049
"5-Formyl-THF","Sample_011834",0.774330060058623,23226.1735935111,55,FALSE,39658.0630659817
"5-Formyl-THF","Sample_011839",0.954934979815709,29751.3651649612,56,FALSE,48341.8134141434
"5-Formyl-THF","Sample_011844",1.39125843330469,47020.3589614905,57,FALSE,72875.5799826482
"5-Formyl-THF","Sample_011894",0.495651245549128,16851.5656767762,58,FALSE,24965.6194198852
"5-Formyl-THF","Sample_011899",0.722889752991183,25663.4950498139,59,FALSE,36414.125344061
"5-Formyl-THF","Sample_011904",0.422499225189383,15484.7015956282,60,FALSE,21080.6920300446
"5-Formyl-THF","QC_S_6",1.13940029546579,45591.5353346994,61,TRUE,59649.7250285292
"5-Methyl-THF","QC_S_1",2.76291261245427,73304.4653997999,1,TRUE,67370.128400762
"5-Methyl-THF","Sample_011820",3.66033931518448,114422.462271276,3,FALSE,108256.07534131
"5-Methyl-THF","Sample_011860",1.94894142991091,60904.6075955474,4,FALSE,58483.4577317867
"5-Methyl-THF","Sample_011865",2.35696961634044,64049.3528694578,5,FALSE,62436.210308981
"5-Methyl-THF","Sample_011870",4.14511849046483,115601.153864658,6,FALSE,114425.498481745
"5-Methyl-THF","Sample_011830",3.33285951531139,89610.5234625264,7,FALSE,90086.8862581759
"5-Methyl-THF","Sample_011835",3.02575352965366,75848.8730639608,8,FALSE,77464.0012073509
"5-Methyl-THF","Sample_011840",4.14514027938153,104031.753267247,9,FALSE,107962.929795784
"5-Methyl-THF","Sample_011890",4.80482986619625,115393.772620867,10,FALSE,121720.116500304
"5-Methyl-THF","Sample_011895",3.4911685791991,82059.2880898942,11,FALSE,88002.7044546403
"5-Methyl-THF","Sample_011900",4.64157682429089,105635.504995955,12,FALSE,115209.278487619
"5-Methyl-THF","QC_S_2",2.76291261245427,60723.3098399509,13,TRUE,67370.128400762
"5-Methyl-THF","Sample_011821",3.59049612173972,80332.8170015828,15,FALSE,88269.6426076182
"5-Methyl-THF","Sample_011861",3.48047845093255,76247.1194934903,16,FALSE,83379.659452451
"5-Methyl-THF","Sample_011866",4.57087923932973,99599.757212072,17,FALSE,108398.479403244
"5-Methyl-THF","Sample_011871",4.50040296688707,98695.8882076333,18,FALSE,106905.990309242
"5-Methyl-THF","Sample_011831",4.05061025136198,89853.0222042525,19,FALSE,96868.7028962982
"5-Methyl-THF","Sample_011836",4.41679058130022,97519.1713927029,20,FALSE,104640.12832326
"5-Methyl-THF","Sample_011841",4.34884526160574,95544.653116345,21,FALSE,102042.637719771
"5-Methyl-THF","Sample_011891",2.49044558925067,57513.3421249455,22,FALSE,61139.2902691475
"5-Methyl-THF","Sample_011896",4.32322888284578,96327.7734967921,23,FALSE,101926.988638668
"5-Methyl-THF","Sample_011901",2.87627942717151,66066.1998601143,24,FALSE,69584.4468963444
"5-Methyl-THF","QC_S_3",2.76291261245427,64258.4327065025,25,TRUE,67370.128400762
"5-Methyl-THF","Sample_011822",3.19036253335476,74737.0675697949,27,FALSE,75748.7633607074
"5-Methyl-THF","Sample_011862",4.35427208387222,102326.85557721,28,FALSE,102014.678000324
"5-Methyl-THF","Sample_011867",3.4375077236831,82446.9693401275,29,FALSE,80871.8932806328
"5-Methyl-THF","Sample_011872",3.42085797600774,83592.873320299,30,FALSE,80696.4946827374
"5-Methyl-THF","Sample_011832",2.86256553269823,72665.1608229787,31,FALSE,69053.1093295345
"5-Methyl-THF","Sample_011837",4.0707130511247,104508.75408333,32,FALSE,97788.3135651786
"5-Methyl-THF","Sample_011842",2.56618585055812,67348.1885116757,33,FALSE,62064.0300005
"5-Methyl-THF","Sample_011892",3.58838316257806,96436.0766014351,34,FALSE,87545.2841958124
"5-Methyl-THF","Sample_011897",1.43544037940626,39777.9646428028,35,FALSE,35580.4481163805
"5-Methyl-THF","Sample_011902",2.97736862239938,84712.8680828213,36,FALSE,74677.1137130662
"5-Methyl-THF","QC_S_4",2.76291261245427,77529.8593034641,37,TRUE,67370.128400762
"5-Methyl-THF","Sample_011823",2.34361458281315,65649.7973188962,39,FALSE,58400.2210778827
"5-Methyl-THF","Sample_011863",3.37497067729557,93370.4885548295,40,FALSE,84056.8377415608
"5-Methyl-THF","Sample_011868",2.25870461505753,61635.4122084092,41,FALSE,56161.4901760923
"5-Methyl-THF","Sample_011873",2.95525185189446,78421.6212460038,42,FALSE,72335.7773281026
"5-Methyl-THF","Sample_011833",3.49299280617711,92121.1918787525,43,FALSE,86030.3336203554
"5-Methyl-THF","Sample_011838",3.10102630566424,80432.6445266949,44,FALSE,76061.7791672271
"5-Methyl-THF","Sample_011843",3.14284940819719,80044.5786217518,45,FALSE,76661.4779222975
"5-Methyl-THF","Sample_011893",3.60952253217364,91284.8233881004,46,FALSE,88557.5948353059
"5-Methyl-THF","Sample_011898",5.3962184945265,132918.692742788,47,FALSE,130637.524714621
"5-Methyl-THF","Sample_011903",2.6858153986289,65915.0183474699,48,FALSE,65644.0707427207
"5-Methyl-THF","QC_S_5",2.76291261245427,66749.8677214314,49,TRUE,67370.128400762
"5-Methyl-THF","Sample_011824",2.6374401042978,62140.0998331047,51,FALSE,63525.6799918777
"5-Methyl-THF","Sample_011864",4.48109636756033,104092.295147981,52,FALSE,107103.359182407
"5-Methyl-THF","Sample_011869",3.92564181766501,90148.4767526532,53,FALSE,93361.6019346439
"5-Methyl-THF","Sample_011874",5.01896388871491,115664.851091066,54,FALSE,120574.425443423
"5-Methyl-THF","Sample_011834",4.03883678029294,91814.9391531286,55,FALSE,96345.135152794
"5-Methyl-THF","Sample_011839",4.5360071742807,101249.50320847,56,FALSE,106952.50880111
"5-Methyl-THF","Sample_011844",2.66330260216502,61103.1889259602,57,FALSE,64977.4757038979
"5-Methyl-THF","Sample_011894",4.54155634912608,99522.1177376906,58,FALSE,106546.443789911
"5-Methyl-THF","Sample_011899",3.50683408941743,76334.6343908633,59,FALSE,82277.510315895
"5-Methyl-THF","Sample_011904",3.44211529018533,73711.0763610485,60,FALSE,79993.0888919126
"5-Methyl-THF","QC_S_6",2.76291261245427,61654.8354334231,61,TRUE,67370.128400762
"5-Oxoproline","QC_S_1",1591.92302929223,1766677.92810324,1,TRUE,2160508.3211706
"5-Oxoproline","Sample_011820",452.544382486608,659489.526016665,3,FALSE,744947.662623396
"5-Oxoproline","Sample_011860",508.231307634591,780147.550667644,4,FALSE,848846.808542313
"5-Oxoproline","Sample_011865",1248.92559868557,1754600.47998801,5,FALSE,1841419.63509658
"5-Oxoproline","Sample_011870",886.272485805585,1343519.54220019,6,FALSE,1361716.75786492
"5-Oxoproline","Sample_011830",563.818362276937,865559.355538263,7,FALSE,848237.436493042
"5-Oxoproline","Sample_011835",937.353409708279,1408084.45654878,8,FALSE,1335682.98093211
"5-Oxoproline","Sample_011840",556.365369612222,877514.11695053,9,FALSE,806546.053941733
"5-Oxoproline","Sample_011890",1144.36551162234,1810040.78693586,10,FALSE,1613551.22532249
"5-Oxoproline","Sample_011895",1039.29794369253,1684965.78203147,11,FALSE,1458138.97466599
"5-Oxoproline","Sample_011900",1196.19148557783,1965457.33664607,12,FALSE,1652556.3312803
"5-Oxoproline","QC_S_2",1591.92302929223,2642578.51273252,13,TRUE,2160508.3211706
"5-Oxoproline","Sample_011821",669.914712897819,1027864.73214323,15,FALSE,916663.78532215
"5-Oxoproline","Sample_011861",483.219448128434,689677.425344179,16,FALSE,644316.457601652
"5-Oxoproline","Sample_011866",1155.90349856895,1555474.39906671,17,FALSE,1525733.46640192
"5-Oxoproline","Sample_011871",1302.14831589873,1667562.27611327,18,FALSE,1721649.51244024
"5-Oxoproline","Sample_011831",976.095053326817,1192278.76070181,19,FALSE,1299238.22810228
"5-Oxoproline","Sample_011836",871.470352886642,996046.945073864,20,FALSE,1149152.65412826
"5-Oxoproline","Sample_011841",913.018968567165,972826.843245202,21,FALSE,1192397.81976934
"5-Oxoproline","Sample_011891",2373.40057763927,2480735.14452043,22,FALSE,3243008.07927099
"5-Oxoproline","Sample_011896",2055.2317043826,1925741.28303106,23,FALSE,2696965.6012708
"5-Oxoproline","Sample_011901",1725.27238559437,1540536.06905186,24,FALSE,2323124.19231316
"5-Oxoproline","QC_S_3",1591.92302929223,1322711.49788196,25,TRUE,2160508.3211706
"5-Oxoproline","Sample_011822",984.887474234174,924414.121819058,27,FALSE,1301534.7759423
"5-Oxoproline","Sample_011862",1385.9772969983,1372236.43484512,28,FALSE,1807327.54685826
"5-Oxoproline","Sample_011867",1432.06214171686,1515685.94260782,29,FALSE,1875207.9836221
"5-Oxoproline","Sample_011872",1425.5282745378,1604562.67633266,30,FALSE,1871669.28601808
